,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,neighborhood_median,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5972,46914228,NEW LISTING- Remodeled 1 Bedroom in Logan Square,14815697,Ian,Logan Square,41.915,-87.70639,Entire home/apt,60,90,2,8,2021-02-07,4.36,1,34
5973,46915425,Everything New! Bridgeport Art District #4,32348640,Michael,Bridgeport,41.83425,-87.65039,Private room,18,65,2,0,,0.0,4,292
5974,46915443,Beautiful 2 bedroom Brownsville boutique condo,10199425,Shahab,Grand Boulevard,41.8157,-87.61232,Entire home/apt,89,86,3,4,2021-02-15,4.0,1,351
5975,46915572,French Themed Private Room in Boystown,8803468,Ashley,Lake View,41.94507,-87.64893000000001,Private room,34,95,1,3,2021-01-04,1.53,7,280
5976,46918814,Chicago Sanctuary: Perfect 1BD in West Town!,11981271,Cory,West Town,41.890809999999995,-87.67989,Entire home/apt,60,100,1,4,2021-02-13,1.82,3,362
5977,46920112,Superb Location 2br Flat next to Wrigley & Transit,375544374,Kum Hee,Lake View,41.94693,-87.65503000000001,Entire home/apt,120,95,1,3,2021-01-25,1.73,2,69
5978,46921387,Modern 1 bedroom w/ luxury amenities in the Loop,377995844,Kia,Loop,41.88475,-87.63372,Entire home/apt,93,135,3,5,2021-02-14,3.57,2,58
5979,46925854,Cozy Studio Apartment,289992536,,Irving Park,41.94271,-87.73259,Entire home/apt,48,75,1,5,2021-01-27,2.38,1,166
5980,46939956,Brand-new 2 Bedroom apartment in west rogers park.,379312368,Rafat,West Ridge,41.9971,-87.69776999999999,Entire home/apt,29,54,1,0,,0.0,5,250
5981,46940233,Gritty Chic River North ** ACME hotel,176229376,Acme,Near North Side,41.89213,-87.6156,Private room,99,132,1,0,,0.0,8,176
5982,46940257,Gritty Chic River North -- ACME Hotel,176229376,Acme,Near North Side,41.891870000000004,-87.61535,Private room,99,132,1,1,2021-01-01,0.6,8,352
5983,46941176,Pelotoning while Airbnb'ing in Chicago!,348944587,Kerilyn,Logan Square,41.92961,-87.69960999999999,Entire home/apt,63,90,1,6,2021-02-14,5.29,1,263
5984,46944409,Lovely Designer Home RiverWest 4-Bedrooms/4-Bath,31113244,Cary,West Town,41.894909999999996,-87.65248000000001,Entire home/apt,710,100,2,0,,0.0,4,359
5985,46946264,Luxury home with high end plush furniture,379400705,Maurice,Albany Park,41.96719,-87.72979000000001,Entire home/apt,140,65,14,0,,0.0,1,166
5986,46984000,Vintage Luxury in Ukrainian Village- Spacious 3BR,2768314,Jason,West Town,41.900040000000004,-87.68330999999999,Entire home/apt,99,100,5,2,2021-01-03,1.09,2,129
5987,46984170,River North condo with views next 2 everything!,20457127,Daniel,Near North Side,41.894059999999996,-87.62747,Entire home/apt,175,132,3,0,,0.0,1,128
5988,46984326,Private Historic Coach House Wicker Park,255603001,Mark,West Town,41.9032,-87.67511,Entire home/apt,192,100,1,1,2021-02-15,1.0,1,193
5989,46985157,1 BR Wicker Park Artist Hideaway,1115629,T,West Town,41.912420000000004,-87.6688,Entire home/apt,50,100,1,1,2021-01-18,1.0,1,0
5990,46987280,"3BR Apt | Beach, Parks, Short Getaway in Loyola",35781467,Ariel & Sona,Rogers Park,42.00962,-87.66696,Entire home/apt,71,71,2,2,2021-02-01,2.0,17,363
5991,46989355,2BR walk to Shops & Restaurants Loyola University,35781467,Ariel & Sona,Rogers Park,42.009609999999995,-87.66674,Entire home/apt,55,71,2,5,2021-02-15,2.78,17,363
5992,46991799,"King Bed, Full Kitchen | Rogers Park 5mins Loyola",35781467,Ariel & Sona,Rogers Park,42.00797,-87.66843,Entire home/apt,65,71,2,1,2021-01-02,0.61,17,90
5993,46993892,Fully Equipped Studio | City Center | North Shore,35781467,Ariel & Sona,Rogers Park,42.00933,-87.66803,Entire home/apt,55,71,2,1,2021-01-20,1.0,17,356
5994,46995812,"1BR Explore Town or Walk to the Beach, Loyola Park",35781467,Ariel & Sona,Rogers Park,42.00784,-87.6682,Entire home/apt,65,71,2,0,,0.0,17,365
5995,46996488,Prime Location! Easy Transport Loyola University,35781467,Ariel & Sona,Rogers Park,42.00801,-87.66615,Entire home/apt,58,71,2,5,2021-02-14,2.78,17,359
5996,46997287,"Home Base | Leisure walk to beach, parks | Loyola",35781467,Ariel & Sona,Rogers Park,42.0086,-87.66603,Entire home/apt,56,71,2,4,2021-02-03,2.93,17,0
5997,47001098,spacious condo 10mins from downtown Balcony view.,244399528,Sade,Douglas,41.8363,-87.61285,Entire home/apt,98,80,2,0,,0.0,2,365
5998,47003216,"Spacious & Economical by Wrigley, Lake, Red line",306644297,Robert,Uptown,41.95514,-87.64914,Private room,33,81,7,0,,0.0,2,180
5999,47003330,Humboldt Park shopping area,133835423,Nancy,Humboldt Park,41.90478,-87.72498,Entire home/apt,125,74,3,0,,0.0,1,49
6000,47003645,Spacious 1bedroom apartment 3minsfrom Shoppingmall,244399528,Sade,Douglas,41.83699,-87.6147,Entire home/apt,90,80,2,0,,0.0,2,365
6001,47003905,Classic Mid Century Loft in Heart of West Loop,29225962,Louie,Near West Side,41.8821,-87.6611,Entire home/apt,300,102,28,0,,0.0,1,365
6002,47020790,Adorable Top Floor Lincoln Park Condo - EZ Parking,108294768,Emily,Lincoln Park,41.9306,-87.65937,Entire home/apt,122,123,5,0,,0.0,1,52
6003,47022467,"Bright West Loop 1BR, walk to Loop & Dining, near L, by Blueground",107434423,Blueground,Near West Side,41.88592,-87.64407,Entire home/apt,132,102,30,0,,0.0,220,314
6004,47022489,"Smart West Loop 1BR, walk to Dining, Market, steps from L, by Blueground",107434423,Blueground,Near West Side,41.88592,-87.64407,Entire home/apt,119,102,30,0,,0.0,220,0
6005,47025410,2 STORY LUXURY UNIT 2 CAR GARAGE | 2 Living Rooms,49626033,Roma,Lake View,41.93918,-87.6659,Entire home/apt,130,95,31,0,,0.0,31,365
6006,47050467,Affordable 2 bedroom Apt,8852597,Hector,West Town,41.90181,-87.69321,Entire home/apt,39,100,2,1,2021-01-30,1.0,3,96
6007,47052817,Gritty Chic River North + ACME Hotel,176229376,Acme,Near North Side,41.89273,-87.62801999999999,Private room,99,132,1,2,2021-02-07,1.2,8,164
6008,47053557,Gritty Chic River North + ACME Hotel,176229376,Acme,Near North Side,41.89257,-87.62742,Private room,149,132,1,1,2021-01-01,0.6,8,179
6009,47054084,Gritty Chic River North-ACME Hotel,176229376,Acme,Near North Side,41.89184,-87.61565999999999,Private room,179,132,1,0,,0.0,8,180
6010,47054253,Cloud space,301105846,Ty,Lower West Side,41.84831,-87.68104,Private room,60,70,1,0,,0.0,1,365
6011,47055915,Entire Lincoln Park One Bedroom Apartment,380353393,Thomas,Lincoln Park,41.91656,-87.65366,Entire home/apt,75,123,2,2,2021-02-03,1.2,1,88
6012,47056395,Discover Northside Chicago from Modern Apartment,228485415,Syed,West Ridge,41.9984,-87.6914,Entire home/apt,74,54,2,1,2021-02-09,1.0,2,176
6013,47061545,2BR Suite In Trendy West Loop,184448198,Vector,Near West Side,41.87572,-87.65275,Entire home/apt,75,102,2,0,,0.0,5,359
6014,47061552,Historic West Loop Loft // In The Best Location,184448198,Vector,Near West Side,41.87749,-87.6528,Entire home/apt,75,102,2,2,2021-01-24,1.22,5,326
6015,47061564,Lovely West Loop Loft  and Amazing Location,184448198,Vector,Near West Side,41.87558,-87.65299999999999,Entire home/apt,75,102,1,7,2021-01-31,3.68,5,312
6016,47061571,Spacious 2BR Suite In The Heart Of Chicago,184448198,Vector,Near West Side,41.87672,-87.65189000000001,Entire home/apt,75,102,1,3,2021-02-02,1.84,5,341
6017,47061576,Spacious Suite In The West Loop,184448198,Vector,Near West Side,41.87753,-87.65315,Entire home/apt,75,102,1,1,2021-01-10,0.73,5,358
6018,47061856,Private/Quiet/Comfortable/Cozy 1 BR Unit,375067220,M Aaron,South Shore,41.765859999999996,-87.59087,Entire home/apt,40,60,2,0,,0.0,1,78
6019,47072410,Month to month furnished rental DOWNTOWN,170785489,Dmd,Near North Side,41.898379999999996,-87.63841,Entire home/apt,599,132,30,0,,0.0,48,329
6020,47072785,Month to Month furnished rental downtown!!,170785489,Dmd,Near North Side,41.899640000000005,-87.63685,Entire home/apt,499,132,30,0,,0.0,48,354
6021,47078640,"Newly Renovated 2br,  1 ba- Logan Square",380344569,Chris,Logan Square,41.92073,-87.71874,Entire home/apt,75,90,2,1,2021-01-02,0.61,1,46
6022,47090308,2A/Close to UIC and Rush Hospital/92Walk Score⭐️,186115134,Djamila,West Town,41.890440000000005,-87.67105,Private room,33,100,3,0,,0.0,24,1
6023,47090649,Cozy Studio Apart for the Perfect Staycation,111062630,Kyriako,Rogers Park,42.00987,-87.66781,Entire home/apt,65,71,2,2,2021-02-09,1.25,1,45
6024,47091020,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,Lake View,41.94292,-87.67196,Entire home/apt,45,95,1,1,2021-01-14,0.81,63,184
6025,47091052,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,West Town,41.89497,-87.66254,Entire home/apt,35,100,1,4,2021-01-15,2.31,63,99
6026,47091068,Steps to DePaul Campus | Walkup + W&D | Zencity,47172572,Zencity,Lincoln Park,41.93148,-87.66081,Entire home/apt,49,123,1,0,,0.0,63,175
6027,47091083,Steps to UChicago | Easy Access + W&D | Zencity,47172572,Zencity,Hyde Park,41.79677,-87.59869,Entire home/apt,46,50,1,1,2021-01-06,0.67,63,144
6028,47091089,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,Kenwood,41.80382,-87.58468,Entire home/apt,42,85,1,6,2021-02-03,3.53,63,164
6029,47091095,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,Hyde Park,41.7993,-87.5834,Entire home/apt,39,50,1,7,2021-01-31,3.39,63,192
6030,47091102,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,Hyde Park,41.793209999999995,-87.58555,Entire home/apt,46,50,1,2,2021-01-01,1.09,63,0
6031,47092228,⭐️2C/Sanitized/Comfy queen bed/92 Walk Score♥️,186115134,Djamila,West Town,41.89038,-87.67027,Private room,47,100,3,3,2021-02-03,1.67,24,0
6032,47092984,⭐️Sanitized/Private room/Comfy bed/Fast WiFi/2G❤️,186115134,Djamila,Uptown,41.96718,-87.66786,Private room,49,81,3,1,2020-12-28,0.56,24,0
6033,47094012,Cozy 2 bedroom with 1 bathroom with patio,374315944,Roy,West Town,41.90648,-87.68809,Entire home/apt,55,100,32,0,,0.0,3,66
6034,47094733,Modern 3 bedroom (22nd floor) in the Loop,377995844,Kia,Loop,41.88516,-87.63592,Entire home/apt,285,135,3,6,2021-02-07,4.5,2,82
6035,47096645,⭐️Sanitized/Private room with desk/Fast WiFi/2E❤️,186115134,Djamila,Uptown,41.96632,-87.66599000000001,Private room,44,81,3,2,2021-01-31,1.03,24,4
6036,47097305,⭐️2C/Comfy Queen Bed/Fast internet/92 WalkScore❤️,186115134,Djamila,Albany Park,41.96524,-87.71054000000001,Private room,39,65,3,1,2021-01-09,0.75,24,1
6037,47097875,The Boomer,380298262,Sarah,Logan Square,41.925,-87.68139000000001,Entire home/apt,150,90,1,0,,0.0,3,357
6038,47097880,The Daisy,380298262,Sarah,Logan Square,41.92434,-87.68191999999999,Private room,175,90,1,0,,0.0,3,353
6039,47097900,The Wilma at The Leavitt Street Inn & Tavern,380298262,Sarah,Logan Square,41.92434,-87.68332,Private room,175,90,1,0,,0.0,3,365
6040,47099691,⭐️2E/Close to UIC and Rush hospital/Comfy bed♥️,186115134,Djamila,West Town,41.89237,-87.67101,Private room,26,100,3,0,,0.0,24,6
6041,47099705,⭐️1A/Close to UIC and Rush Hospital/Fast WiFi❤️,186115134,Djamila,West Town,41.8911,-87.67081999999999,Private room,40,100,3,0,,0.0,24,16
6042,47115140,Woodlawn Beautiful 2bd 1bt Apt Near U of C & beach,27619788,Crystal,Woodlawn,41.77694,-87.6088,Entire home/apt,54,52,2,3,2021-02-08,1.84,1,157
6043,47118155,New 3 bedroom 2 bathroom apartment in rogers park.,379312368,Rafat,West Ridge,41.997890000000005,-87.6888,Entire home/apt,39,54,1,5,2021-02-17,3.13,5,330
6044,47121422,Upscale Southport Abode near Everything--2 bed,6187354,Erin,Lake View,41.94988,-87.66729000000001,Entire home/apt,55,95,14,0,,0.0,1,16
6045,47126307,The Humboldt Jungle,4657251,Nathan,Humboldt Park,41.90403,-87.71611,Entire home/apt,457,74,1,3,2021-02-06,1.84,1,324
6046,47131603,Amazing Studio @WestLoop close to #FultonMarket✭,262499958,Jake,Near West Side,41.88292,-87.6433,Entire home/apt,87,102,2,0,,0.0,2,79
6047,47137445,Entire apartment in West Town with Rooftop,189403517,Eugene,West Town,41.90075,-87.66492,Entire home/apt,91,100,10,0,,0.0,1,0
6048,47140245,"Vintage 3BR hideaway near UChicago Med, Sanitized",100179,Kenneth,Woodlawn,41.78394,-87.61081999999999,Entire home/apt,52,52,2,2,2021-01-20,1.22,10,49
6049,47141177,Modern Room in a Chicago Bungalow,6617501,Nnamdi,South Shore,41.75665,-87.58359,Private room,21,60,2,1,2020-12-28,0.56,13,44
6050,47144140,Live + Work + Stay + Easy | 1BR in Chicago,359234447,Kia,Near North Side,41.89111,-87.62205,Entire home/apt,122,132,33,0,,0.0,39,356
6051,47153562,Luxury High Rise on the Magnificent Mile!!!,379980709,Jay,Near North Side,41.89244,-87.62105,Entire home/apt,150,132,7,0,,0.0,1,365
6052,47176059,Loft space near edge water,344404176,Amyn,Edgewater,41.97898,-87.65902,Entire home/apt,120,83,15,0,,0.0,5,364
6053,47176352,Loft share,344404176,Amyn,Edgewater,41.97805,-87.66041,Private room,60,83,60,0,,0.0,5,365
6054,47177098,Queen bedroom by UIC.,128479681,Martin,Near West Side,41.8702,-87.68621,Private room,25,102,2,1,2021-01-28,1.0,1,16
6055,47178495,415 Premier,359234447,Kia,Rogers Park,42.0196,-87.67511,Entire home/apt,143,71,30,0,,0.0,39,360
6056,47181804,Live + Work + Stay + Easy | 3BR in Chicago,359234447,Kia,Near North Side,41.89111,-87.62205,Entire home/apt,382,132,33,0,,0.0,39,314
6057,47198847,Luxury Condo in West Town w/ outdoor space & views,19189995,Alana,West Town,41.89646,-87.67494,Entire home/apt,122,100,2,4,2021-02-08,2.93,1,0
6058,47202862,A stunning Paris apartment right in Chicago,19779392,Debi,Lake View,41.937259999999995,-87.66593,Entire home/apt,550,95,2,0,,0.0,1,81
6059,47216870,Comfort Design Studio Condo Unit Close to Boystown,35781467,Ariel & Sona,Lake View,41.93612,-87.64379,Entire home/apt,49,95,1,7,2021-02-08,5.0,17,0
6060,47220092,Cute studio great location steps to Wrigleyfield,252408635,Margarita,Uptown,41.95709,-87.65154,Entire home/apt,59,81,1,5,2021-02-14,2.78,9,265
6061,47234415,Bridgeport Art District room #1,32348640,Michael,Bridgeport,41.83435,-87.64925,Private room,24,65,2,1,2021-01-18,0.91,4,64
6062,47237653,HUGE 1BDR/1BATH SOUTH LOOP LOCATED NEAR STORES,368199820,Lexus,Chicago Lawn,41.781490000000005,-87.68763,Entire home/apt,66,51,1,0,,0.0,1,365
6063,47242403,⭐️1B/Sanitized/3mi to UIC/Fast WiFi/94 Walk score♥️,186115134,Djamila,West Town,41.89277,-87.67899,Private room,40,100,3,1,2021-02-17,1.0,24,9
6064,47254462,Affordable studio very close to Wrigleyfield,252408635,Margarita,Uptown,41.95636,-87.64954,Entire home/apt,54,81,1,4,2021-02-15,2.55,9,192
6065,47270294,Prime Location 2-Bedroom Apt Near Park & Lakefront,166918192,Brad & Sara,Lake View,41.94446,-87.64487,Entire home/apt,55,95,2,3,2021-02-14,1.88,25,0
6066,47270690,Feels like home,373123350,Oak,Kenwood,41.80304,-87.59318,Entire home/apt,150,85,3,0,,0.0,1,89
6067,47278434,Logan Square TownHouse w/ backyard 5 min to CTA,18695987,Gabriel,Logan Square,41.92607,-87.70589,Entire home/apt,85,90,21,0,,0.0,1,49
6068,47285292,South loop five star luxury high rise apartment,168215829,Kofi,Near South Side,41.86582,-87.62568,Entire home/apt,275,126,2,0,,0.0,1,180
6069,47288661,New Townhouse Near Medical District & Cinespace!,4264521,Erica,North Lawndale,41.85815,-87.70253000000001,Entire home/apt,225,45,1,1,2021-02-07,1.0,1,10
6070,47290534,Cute South Loop Studio,381858800,Katelynn,Loop,41.86828,-87.62496999999999,Entire home/apt,100,135,1,1,2021-02-14,1.0,1,91
6071,47290718,Dowtnown Mini private rooms in a Hotel BnB/Q-15,347797890,Azhar,Near South Side,41.86489,-87.62496,Private room,60,126,1,0,,0.0,15,90
6072,47291017,1BR Historic Rogers Park/West Ridge unit- Sleeps 4,9681620,Marlon,Rogers Park,42.01129,-87.68196999999999,Entire home/apt,106,71,2,2,2021-01-27,2.0,1,176
6073,47293651,"City Life, Neighborhood Comfort - 1 bedroom",309563699,Jerry,Lake View,41.94451,-87.64665,Entire home/apt,138,95,1,2,2021-02-07,1.76,2,37
6074,47293873,"""The Basquiat Art Gallery"" 1bed/1bath @ Blue Line",381902099,John,Irving Park,41.95183,-87.72659,Private room,99,75,1,0,,0.0,1,365
6075,47305866,Chicago north side LBGTQ friendly!,16682681,Sandy,West Ridge,42.002179999999996,-87.69248,Private room,80,54,1,0,,0.0,1,365
6076,47311165,LUXURY PLACE FOR RENT IN CHICAGO,382022086,Erika,Lake View,41.945440000000005,-87.66006,Entire home/apt,350,95,7,0,,0.0,1,365
6077,47324953,"Mod West Town 3BR, walk to Blue Line, Wicker Park, by Blueground",107434423,Blueground,West Town,41.89705,-87.66672,Entire home/apt,208,100,30,0,,0.0,220,344
6078,47332851,2 bed 1 bath condo close to downtown,377006981,Olena,West Town,41.90437,-87.68765,Entire home/apt,100,100,3,0,,0.0,1,19
6079,47335855,Upscale 2-Bedroom Apartment Close To Six Corners,259688317,Vincent & Sofia,Portage Park,41.96148,-87.74813,Entire home/apt,49,70,2,4,2021-02-14,3.53,14,364
6080,47336391,Live + Work + Stay + Easy | 1BR in Chicago,359234447,Kia,Near North Side,41.89111,-87.62205,Entire home/apt,132,132,33,0,,0.0,39,345
6081,47338569,Walker's Paradise 1-Bedroom Apt in Lincoln Park,259688317,Vincent & Sofia,Lincoln Park,41.92758,-87.65225,Entire home/apt,82,123,2,5,2021-02-09,3.49,14,362
6082,47338660,Beautiful Private Room A Close to Downtown Chicago,270294767,Vick,North Lawndale,41.85457,-87.71741,Private room,50,45,1,0,,0.0,4,355
6083,47339920,Beautiful Private Room B Close to Downtown Chicago,270294767,Vick,North Lawndale,41.85626,-87.71738,Private room,40,45,1,1,2021-02-15,1.0,4,358
6084,47340436,Beautiful Private Room C Close to Downtown Chicago,270294767,Vick,North Lawndale,41.85562,-87.71773,Private room,40,45,1,3,2021-02-15,2.25,4,354
6085,47340716,Beautiful Private Room D Close to Downtown Chicago,270294767,Vick,North Lawndale,41.8555,-87.71701,Private room,45,45,1,2,2021-02-14,1.54,4,348
6086,47340957,Large & Inviting home with private outdoor spaces,48336840,Jason,Irving Park,41.95729,-87.7152,Entire home/apt,99,75,2,1,2021-01-18,0.91,1,173
6087,47342524,2D/Fast WiFi/Close to Rush hospital/Private room⭐️,186115134,Djamila,West Town,41.891000000000005,-87.67974,Private room,43,100,3,1,2021-01-27,1.0,24,88
6088,47342536,2A/Sanitized/3 miles to UIC/Fast WiFi/Private Room,186115134,Djamila,West Town,41.891220000000004,-87.68016999999999,Private room,49,100,3,1,2021-01-23,1.0,24,118
6089,47348927,spacious & luxurious 1BR apt in the very best hood,8218275,Peter,West Town,41.89687,-87.6886,Entire home/apt,51,100,2,0,,0.0,7,47
6090,47350276,Private Studio,381915583,Toccarie,Rogers Park,42.00914,-87.66651999999999,Entire home/apt,37,71,1,0,,0.0,1,193
6091,47369739,Restful in West Town 2 full apartments - Sleeps 16,217291095,Michael,West Town,41.89354,-87.66942,Entire home/apt,256,100,2,2,2021-02-07,2.0,4,248
6092,47374799,RmWH: 3 LOCATIONS! $500-1650 MNTH•LUX•STUDENT $795,377884322,Kathryn,Near West Side,41.88153,-87.68239,Private room,27,102,32,0,,0.0,9,282
6093,47387722,"Convenient, easy, central location: Chicago apt",381609111,Delia,South Lawndale,41.85223,-87.69292,Entire home/apt,92,60,1,0,,0.0,1,361
6094,47389719,❤️ of Chicago Apartment,32835578,Luis Daniel,Humboldt Park,41.90994,-87.73217,Entire home/apt,99,74,2,0,,0.0,2,104
6095,47392524,Feel the Vibe 2BR Designer Apt in Festive Boystown,35781467,Ariel & Sona,Lake View,41.945240000000005,-87.64958,Entire home/apt,100,95,2,0,,0.0,17,52
6096,47395496,Large Studio l Located By Hollywood Beach,104315495,Gabriel,Edgewater,41.99541,-87.65624,Entire home/apt,61,83,1,2,2021-01-24,1.71,1,0
6097,47401964,Suite Home Corner 2 Bed plus Den in River North,266327626,Suite Home,Near North Side,41.8905,-87.62805999999999,Entire home/apt,189,132,32,0,,0.0,1,0
6098,47414311,Purrfect Palace,220137466,Miranda,Bridgeport,41.833729999999996,-87.64712,Shared room,50,65,1,0,,0.0,2,360
6099,47421399,SafestArea duplex in Lincoln Park ideal for groups,336861265,Nader,Lincoln Park,41.932320000000004,-87.65374,Entire home/apt,321,123,2,0,,0.0,1,322
6100,47429162,Glamorous 4BR/3.5BA + office + parking - Chicago,2020966,Charles,West Town,41.901,-87.6923,Entire home/apt,254,100,3,4,2021-02-07,3.08,1,0
6101,47444888,"Ravenswood Manor, Sleeps 4! Close to El and Parks",7529,Emily,Albany Park,41.96309,-87.69869,Entire home/apt,63,65,2,3,2021-02-01,2.57,1,108
6102,47449432,Large private room w/ shared bathroom in Boystown!,8803468,Ashley,Lake View,41.9446,-87.64934000000001,Private room,28,95,1,3,2021-02-09,2.57,7,294
6103,47451564,"Magic Factory Loft Amazing Art filled 4 Bdrm, 4 Ba",2810938,Carole,Near North Side,41.90576,-87.64941,Entire home/apt,300,132,3,1,2021-01-17,0.88,3,43
6104,47453749,Private room close to downtown 1,383077262,Jacobson,Near West Side,41.85985,-87.6596,Private room,45,102,1,0,,0.0,3,365
6105,47455201,Entire apartment for you | 1BR in Chicago,359234447,Kia,Lincoln Park,41.92751,-87.65241,Entire home/apt,171,123,33,0,,0.0,39,311
6106,47468576,Beautiful Lincoln Square Apartment With Projector,37074930,Kyle,Lincoln Square,41.96949,-87.69114,Entire home/apt,250,76,1,0,,0.0,1,273
6107,47468697,Zen  1 bedroom in a shared 2 bedroom,374315944,Roy,West Town,41.90768,-87.68751,Private room,30,100,32,0,,0.0,3,78
6108,47478472,Shoreline Estates,60384555,Tamera,South Shore,41.77109,-87.57571999999999,Entire home/apt,330,60,2,0,,0.0,2,347
6109,47483304,LUXURY 3BR Condo - Mins to Downtown in Bronzeville,11950589,Mykia,Grand Boulevard,41.8164,-87.62078000000001,Entire home/apt,80,86,2,0,,0.0,1,73
6110,47511798,Chic Spotless 1BR | Close to Everything | Boystown,356154157,Jeselle,Lake View,41.941990000000004,-87.64299999999999,Entire home/apt,60,95,1,0,,0.0,12,88
6111,47513298,Stunning Penthouse Unit With Private Luxury Bath,26228736,Nicholas,Lower West Side,41.8572,-87.64161,Private room,75,70,30,0,,0.0,1,40
6112,47514585,Lit & Trendy 1-Bedroom Apt in the Iconic Hyde Park,327709604,Kara,Hyde Park,41.79853,-87.58899,Entire home/apt,82,50,2,0,,0.0,8,87
6113,47514642,Perfectly Cute Private Studio in Boystown/Lakeview,1840073,Victor,Lake View,41.94113,-87.65079,Entire home/apt,40,95,2,0,,0.0,1,0
6114,47515427,Spacious & Stylish 3BR Apt Perfect for Staycation,327709604,Kara,West Ridge,41.99689,-87.70196,Entire home/apt,82,54,2,0,,0.0,8,89
6115,47516233,Beautiful south side high-rise luxury apartment,68603703,Jaylin,South Shore,41.76059,-87.55834,Entire home/apt,100,60,2,0,,0.0,1,365
6116,47520354,2BR Apt Modern and Cozy Interior at Logan Square,327709604,Kara,Logan Square,41.915620000000004,-87.71045,Entire home/apt,71,90,2,0,,0.0,8,83
6117,47520925,1BR Fully Equipped Apt | Convenient City Location,356154157,Jeselle,Lake View,41.94299,-87.64299999999999,Entire home/apt,51,95,2,1,2021-02-06,1.0,12,0
6118,47521257,"A5 Studio in the City, Walk to shops | Free Parking",356154157,Jeselle,Lake View,41.94209,-87.6419,Entire home/apt,65,95,2,0,,0.0,12,89
6119,47522178,Insta-worthy 2-Bedroom Apt In Trendy Logan Square,327709604,Kara,Logan Square,41.91539,-87.71046,Entire home/apt,89,90,2,0,,0.0,8,86
6120,47522706,Classy 3BR/2BA Logan Square Apt with Free Parking,327709604,Kara,Avondale,41.93572,-87.71901,Entire home/apt,87,80,1,0,,0.0,8,87
