id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28862636,Pilsen’s Charcoal Building,195172126,Christopher,,Lower West Side,41.85424,-87.66829,Entire home/apt,125,7,1,2018-10-17,0.04,1,0
28863800,MedDistrict Modern Suite Newly Remodeled MONTHLY,100782278,Emily & Rich,,Near West Side,41.87722,-87.68175,Private room,44,41,5,2020-08-27,0.26,29,355
28864302,Pilsen Boutique Renovated 2bed/1bath Apt MONTHLY,100782278,Emily & Rich,,Lower West Side,41.84982,-87.68147,Entire home/apt,81,31,6,2020-06-11,0.23,29,238
28891487,"Near Downtown, Lake, and Zoo; Sleeps 6",19634809,Grace,,Lincoln Park,41.92054,-87.64247,Entire home/apt,154,2,52,2020-03-15,1.82,1,0
28909247,Alluring Condo Minutes from the Loop & 606 Trail,212240618,Felicia,,Humboldt Park,41.91287,-87.71902,Private room,170,2,9,2019-10-20,0.31,2,88
28911548,Affordable Hyde Park private room free UofC rides,38703378,Jenny,,Hyde Park,41.80173,-87.6032,Private room,31,5,2,2018-12-04,0.07,1,0
28912832,Austin Garden Apartment,217927066,Helen,,Austin,41.88151,-87.76952,Entire home/apt,44,5,22,2021-02-05,0.96,7,172
28913455,Checkerboard Studio with Private Outdoor Hot Tub and Yard,30073391,Brad,,West Town,41.90574,-87.68897,Entire home/apt,126,2,152,2021-02-14,5.26,2,144
28916065,"Unique, comfortable oasis in the city",92534777,Ria,,Avondale,41.93388,-87.69191,Entire home/apt,83,1,81,2020-09-06,2.83,2,177
28918274,1 bedroom by the lake & 10 min away from downtown,124488331,Marie,,Grand Boulevard,41.82345,-87.61728,Entire home/apt,36,14,11,2021-02-14,0.38,1,39
28927616,Modern Relaxing Northside Apt. in Jefferson Park,27906877,Bojan,,Jefferson Park,41.98324,-87.77749,Entire home/apt,100,2,71,2020-10-18,2.46,1,229
28934756,West Loop Getaway or business in the city?,140496684,John,,Near West Side,41.88241,-87.64243,Entire home/apt,149,2,6,2018-11-04,0.21,1,0
28939835,Tastefully Decorated Lincoln Park 2 Bedroom,45312905,Alka,,Lincoln Park,41.93014,-87.64965,Private room,76,1,9,2019-06-30,0.31,1,0
28941485,Old Town Charmer - Near Lincoln Park & Zoo,160076232,Noemi,,Lincoln Park,41.91469,-87.63455,Entire home/apt,184,1,52,2021-02-15,2.81,1,21
28941532,Hip Studio Loft in Heart of Bucktown/Wicker Park,218154718,SuzAnn,,West Town,41.91102,-87.67601,Entire home/apt,121,2,15,2021-01-01,0.53,1,98
28948015,Master Bedrm with private bathrm/large closet MB1,18714715,Aiste,,Near West Side,41.88165,-87.68648,Private room,156,32,5,2020-03-21,0.24,9,356
28948832,Bright Spacious Bedroom with closet BB1,18714715,Aiste,,Near West Side,41.88069,-87.68853,Private room,45,32,5,2020-08-24,0.22,9,324
28952882,"The Unicorn Room, 8 minutes away from Loop",30277161,Shawn,,Near West Side,41.8629,-87.64982,Private room,50,1,21,2019-07-31,0.74,1,0
28953969,"Entire Bucktown Home, 4BR/2BA Sleeps 10 Near Train",1698304,Kwaku + Jessica,,West Town,41.91196,-87.68016,Entire home/apt,174,2,74,2021-01-24,2.56,1,3
28962930,Affordable Room in Historic Ukrainian Village Apt,30727075,Will,,West Town,41.89641,-87.68318,Private room,53,2,24,2020-03-09,0.84,1,0
28965978,Private room in Wicker Park (new!),208571914,Shane,,West Town,41.90547,-87.66864,Private room,75,1,14,2020-02-16,0.48,1,364
28984658,"Very Stylish Oak Park Apt, 10 Minutes to Downtown",142648564,Rana,,Austin,41.87456,-87.77444,Entire home/apt,350,2,1,2020-01-24,0.08,1,87
28987366,Grand Plaza Apartment,133789658,Alexis,,Near North Side,41.89249,-87.62771,Entire home/apt,40,25,0,,,1,0
28990580,"LUXURY 2 bed/bath FREE street parking, FREE coffee",2957631,Daniel,,West Town,41.89318,-87.66945,Entire home/apt,265,2,7,2019-09-15,0.24,1,0
28991510,"Renovated, peaceful 1BR with great natural light!",9094538,Nicole,,Edgewater,41.98846,-87.66147,Entire home/apt,59,1,25,2020-12-13,0.87,43,279
28992185,THE EURO PAXTON CONDO,218523828,Saundra,,South Shore,41.77172,-87.57137,Entire home/apt,160,2,3,2019-07-07,0.13,1,365
29002556,Near University of Chicago- Close to everything,52819572,Tim & Monica,,Fuller Park,41.79618,-87.6333,Entire home/apt,55,2,152,2021-01-28,5.26,1,78
29031690,East Pilsen art loft,49816545,Suzanne,,Lower West Side,41.85665,-87.64059,Entire home/apt,80,1,138,2020-03-01,4.78,3,0
29031953,MODERN PRIVATE Room in the heart of Wicker Park,216589393,Tasneem,,West Town,41.90462,-87.67526,Private room,50,2,9,2020-03-18,0.31,4,0
29050721,420 Friendly Rm2 The Puuurrrfect Suite Patio/Grill,35342456,Roberto,,Portage Park,41.93995,-87.75543,Private room,63,3,0,,,16,0
29051115,420 Friendly R3 “Hancock Tower Suite” Patio/Grill,35342456,Roberto,,Portage Park,41.93891,-87.75578,Private room,57,2,4,2020-10-04,0.21,16,363
29051465,"420 Friendly - Rm#4 ""Mary Jane Suite” Patio/Grill",35342456,Roberto,,Portage Park,41.93963,-87.75544,Private room,56,2,7,2020-12-07,0.24,16,239
29052611,420 Friendly “Magnificent Mile Apt” Patio/Grill,35342456,Roberto,,Portage Park,41.93874,-87.75738,Entire home/apt,116,32,0,,,16,364
29053143,"Sunny, Cozy, Colorful  Andersonville",218940261,Lida,,Uptown,41.97397,-87.67147,Entire home/apt,90,1,87,2021-01-06,3.19,1,141
29062854,Lincoln Park Three Bedroom Suite,33004,At Home Inn,,Lincoln Park,41.92653,-87.64642,Entire home/apt,175,30,1,2018-11-01,0.04,11,0
29076506,Large bedroom near the University of Chicago,219102815,Jeanne,,Hyde Park,41.79926,-87.60129,Private room,24,32,5,2020-02-04,0.23,2,0
29080528,whole condo near downtown,22173789,Nausheen,,Near West Side,41.86231,-87.6473,Entire home/apt,75,1,10,2018-11-21,0.35,1,0
29080968,Bedroom in Logan Square/Avondale Apartment,92023697,Jhoanna,,Avondale,41.93304,-87.70204,Private room,55,2,18,2019-09-28,0.63,1,0
29093342,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89327,-87.62652,Hotel room,26,5,54,2021-02-06,2.03,25,307
29093360,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.8923,-87.62734,Hotel room,74,5,6,2021-02-20,0.44,25,300
29093384,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89157,-87.62829,Hotel room,26,5,108,2021-02-17,5.09,25,307
29093404,Great Studio for Jackson nurses or U of C interns,25173295,Angie,,South Shore,41.76479,-87.56795,Entire home/apt,75,2,6,2019-10-22,0.28,7,365
29099202,5- Midway & McCormick house top entire place,34191427,Sonia,,Brighton Park,41.82235,-87.69546,Entire home/apt,39,7,95,2020-09-02,3.29,5,294
29103060,Elegant & Clean Cottage Apt 20mins from O’Hare,54498471,Elliot & Deena,,Jefferson Park,41.96938,-87.7585,Entire home/apt,92,3,57,2021-01-02,2.82,1,342
29105419,Crispy Clean 2-Br Garden Unit in Ravenswood Manor,219356647,Lauresha & Luan,,Albany Park,41.96761,-87.7051,Entire home/apt,98,2,40,2021-02-06,1.42,1,111
29105811,Cozy Logan Square condo,102855020,Char,,Avondale,41.93333,-87.71206,Private room,80,1,5,2019-04-21,0.18,1,0
29107633,Cozy room off Chinatown - steps from the Line!,19073962,Jenny,,Armour Square,41.85762,-87.63235,Private room,60,7,73,2020-10-05,2.55,1,0
29119402,"Spacious 2Br at the Mine of Diamonds, Third Floor",30073391,Brad,,West Town,41.90549,-87.69028,Entire home/apt,97,2,72,2020-12-20,2.52,2,101
29120761,WELCOME TO NANCY'S PAD!,219447316,Nancy,,Lake View,41.94005,-87.67046,Entire home/apt,95,1,95,2021-02-08,3.32,1,305
29155607,Beautiful Art Deco Apt With Stunning Views,1413606,Michael,,Lake View,41.94225,-87.64152,Entire home/apt,250,7,2,2020-09-07,0.26,2,334
29161887,Entire condo in West Chicago!,4478538,Abhineyt,,West Town,41.8992,-87.6891,Entire home/apt,68,1,112,2021-01-26,4.18,2,48
29181655,Bright and Modern Gold Coast Studio,27120761,Nicole,,Near North Side,41.89778,-87.62338,Entire home/apt,120,3,10,2019-10-21,0.35,1,0
29184092,"Lovely rehabbed 3 bed, 2 bath in Kenwood.",28932173,Niko,,Kenwood,41.80345,-87.59241,Entire home/apt,200,3,1,2018-10-12,0.03,1,0
29187058,Big & Bright Wicker Park Apartment,16510613,Jacquelyn,,West Town,41.90604,-87.66845,Entire home/apt,199,1,5,2019-09-29,0.18,1,0
29191144,*Modern Spacious 4BDR /private parking-WiFINetflix,186408141,George,,North Lawndale,41.86303,-87.71573,Entire home/apt,125,3,60,2021-01-11,2.72,1,275
29191606,Beautiful New 3 BDRs near Chinatown and McCormick,219977804,Jake,,Bridgeport,41.84568,-87.64657,Entire home/apt,173,3,66,2020-10-12,2.38,2,180
29194537,Quantum Schrodinger Apt,82114450,Jeanrive,,Lincoln Park,41.92748,-87.66823,Private room,60,1,53,2020-10-10,2.11,1,355
29209444,"4BR Duplex - Newly Updated, Great Location!",87355152,Dario,,Humboldt Park,41.91179,-87.70536,Entire home/apt,85,2,72,2021-01-31,2.60,3,0
29209840,Stay with friends in Unique Andersonville Home!,90128865,Marty & Rob,,Edgewater,41.98825,-87.67175,Private room,94,3,2,2019-06-11,0.09,3,157
29217499,BRAND NEW 3BR rehab in hip Logan Square!,25505766,Danielle,,Logan Square,41.92236,-87.70229,Entire home/apt,120,2,87,2021-01-17,3.05,2,97
29217711,Animal House,220137466,Miranda,,Bridgeport,41.83308,-87.64892,Entire home/apt,70,1,123,2020-12-06,4.44,2,316
29222176,Perfect Room for a Group in Center of Wicker Park,216589393,Tasneem,,West Town,41.90673,-87.67523,Private room,60,2,12,2019-10-13,0.42,4,0
29231503,Restoring Chicago Speakeasy from 1920's Room 1A,51668477,Michael,,Near North Side,41.8889,-87.63061,Private room,80,1,243,2021-02-14,8.56,8,269
29236141,2 bed 2.5 bath Bucktown Apartment,20267693,Josh,,Logan Square,41.91971,-87.67527,Entire home/apt,125,2,19,2020-09-21,0.67,1,0
29256818,Private Coach House in the Heart of Northcenter,6117206,Thibauld,,North Center,41.95759,-87.67982,Entire home/apt,70,2,8,2019-04-10,0.29,1,0
29259262,J1.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87321,-87.69472,Private room,29,2,111,2021-02-02,3.91,5,90
29261309,Chicago Multi-unit close to united center,57544511,Bowen,,Near West Side,41.88168,-87.68484,Entire home/apt,1500,7,0,,,1,0
29278548,Cozy exposed brick home near Wicker Park,106741386,Olivia,,West Town,41.90546,-87.68784,Entire home/apt,50,1,7,2019-04-05,0.26,2,0
29280135,✪ 30% Monthly Discount for Cozy 1 Bedroom ✪,106272773,"You Are Where I Go, LLC",,West Town,41.90644,-87.66378,Entire home/apt,145,1,26,2020-03-19,1.23,1,167
29283596,Cortez House - 2BR - Free Parking - Great Beds,104346599,Jordan,,West Town,41.90122,-87.69278,Entire home/apt,249,2,63,2020-04-19,2.21,1,0
29301630,Two Bedroom Walk-up in Wicker Park,96996936,Sam,,West Town,41.91039,-87.67585,Entire home/apt,135,2,9,2019-12-02,0.32,1,0
29302275,Bucktown Abode,130931381,Andrea & Kevin,,Logan Square,41.91969,-87.68626,Entire home/apt,95,2,64,2021-02-14,2.25,1,77
29303361,Gorgeous home near Wrigley/train to downtown,6780106,Chris And Keri,,North Center,41.95138,-87.67586,Entire home/apt,399,2,42,2020-09-27,1.48,1,0
29314167,Charming property close to where you want to be,218772280,Rocky,,Near West Side,41.87318,-87.68452,Entire home/apt,65,2,52,2020-03-15,1.85,1,0
29338532,West Loop Luxury Apt 5 min walk to Downtown,30602015,Sarah,,Near West Side,41.8793,-87.64579,Entire home/apt,127,3,4,2019-10-20,0.14,1,0
29339327,Jaunt￨Beautiful & Bright Lincoln Park Apt￨Parking!,291819598,Jaunt,,Lincoln Park,41.9257,-87.66917,Entire home/apt,104,2,119,2021-02-05,4.19,3,0
29339658,Welcome Back - Private Room,691000,Nonya,,Englewood,41.7754,-87.65428,Private room,29,5,1,2019-04-28,0.05,6,364
29363835,Beautiful Penthouse in Wonderful Wicker Park,216589393,Tasneem,,West Town,41.90536,-87.67377,Entire home/apt,700,3,1,2018-11-18,0.04,4,0
29371285,J2.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87329,-87.69478,Private room,29,2,109,2021-02-01,3.85,5,88
29371395,J3.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87346,-87.69294,Private room,45,5,100,2020-11-07,3.53,5,0
29371812,J4.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87438,-87.693,Private room,29,5,82,2020-12-26,2.89,5,85
29371939,J5.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87474,-87.6942,Private room,29,2,111,2021-01-30,3.93,5,0
29387862,Beautiful 1 br/1 ba in the Heart of Logan Square!,221390871,Douglas,,Logan Square,41.92842,-87.70368,Entire home/apt,80,1,16,2019-12-14,0.57,1,0
29391145,Sawyer get-away in Logan Square,11013693,Clemencia,,Logan Square,41.92932,-87.70915,Entire home/apt,107,2,121,2021-01-19,4.30,2,178
29392758,Explore Chicago from an Urban Sanctuary with Free Parking,117498144,Dasha & Owen,,Irving Park,41.94234,-87.73106,Entire home/apt,76,1,313,2021-02-17,11.10,4,0
29395575,Urban Oasis,221535744,Bart,,Edison Park,41.99709,-87.80741,Entire home/apt,99,2,40,2020-10-25,1.45,1,357
29413045,"Gracious Chicago home, superb location",221566015,Molly,,Kenwood,41.80816,-87.59339,Private room,90,1,36,2020-02-17,1.33,1,244
29417300,Wicker Park Historical District Guest Suite,41151770,Conor,,West Town,41.90906,-87.67766,Entire home/apt,150,2,15,2021-02-14,2.49,1,39
29417716,Studio in Woodlawn Neighborhood,221598814,Caleb,,Woodlawn,41.78315,-87.61089,Entire home/apt,35,1,0,,,1,295
29436273,Newly Decorated 1BR/1BA Apt. Safe & Convenient,166918192,Brad & Sara,,Lake View,41.94467,-87.64453,Entire home/apt,60,1,86,2021-02-15,3.04,25,358
29440899,Cozy Private Bedroom,221769456,Hassan,,West Ridge,41.99996,-87.69823,Private room,75,7,18,2020-12-24,0.66,1,365
29458219,H. MANSION SHARED COED ROOM (NOT PRIVATE) TOP BUNK,163484540,Francineuma Vitoriano Dos Santos,,Calumet Heights,41.72983,-87.57792,Shared room,15,2,23,2021-02-05,0.82,13,358
29461247,Cozy Condo in the Heart of Hyde Park,10845941,Alice,,Hyde Park,41.79661,-87.59191,Entire home/apt,74,4,8,2020-10-13,0.34,1,0
29480168,Chic & Pristine 1BR Perfect for Couple,166918192,Brad & Sara,,Lake View,41.94367,-87.67037,Entire home/apt,55,1,81,2021-02-12,2.86,25,356
29481624,"Be Inspired in a Modernist, Creative, Light-Filled Loft",1482951,Daniel And Tes,,Near West Side,41.85973,-87.6588,Entire home/apt,107,2,108,2021-02-05,3.83,2,124
29490593,"Stylish 1BR Apt, in Lakeview.  Perfect for Getaway",166918192,Brad & Sara,,Lake View,41.93493,-87.64243,Private room,55,1,119,2021-02-02,4.22,25,356
29509800,Logan Square Beauty with 2 Bedrooms,96064608,Matt,,Logan Square,41.92504,-87.71248,Entire home/apt,73,1,49,2021-02-15,1.86,2,341
29516508,La Villita/ West Pilsen,79010967,Javier,,South Lawndale,41.85061,-87.69925,Entire home/apt,55,1,116,2020-11-08,4.29,4,42
29534860,Private cozy 3 bedroom with a modern twist,220978085,Courtney,,New City,41.79731,-87.67695,Entire home/apt,100,1,77,2020-10-10,2.81,1,79
29543192,Palmer Treehouse or Oasis - entire apartment,62150,Anne,,Logan Square,41.92264,-87.70312,Entire home/apt,160,2,9,2020-02-16,0.32,3,82
29544617,Artsy and Airy Space,96020718,Roxy,,Rogers Park,42.01381,-87.67743,Private room,90,3,0,,,1,0
29545196,Clean & Bright Chicago Condo - FREE Parking Spot,24129606,Leo & Alex,,Logan Square,41.91779,-87.71049,Entire home/apt,59,1,184,2021-02-15,9.20,2,342
29545290,Culture Rich Loft 3 Bedroom 2 Bath w/ FREE Parking,118852631,Levi,,Lower West Side,41.85393,-87.66835,Entire home/apt,99,2,46,2020-10-25,1.67,1,171
29547690,One large bedroom in Albany Park Townhouse,65135365,Fed,,Albany Park,41.96971,-87.72782,Private room,32,1,33,2021-01-15,1.23,1,178
29561002,Charming In-law apartment belmont Gardens/Avondale,27056308,Peggy,,Avondale,41.93619,-87.73114,Entire home/apt,71,2,75,2021-02-15,2.72,1,304
29564769,Wicker Park- Private Room & Bath in Beautiful Home,285886,Eoghan,,West Town,41.9082,-87.67053,Private room,59,1,38,2019-11-01,2.02,1,0
29585534,Cozy Lincoln Park Apartment 2 Bedroom,9265623,Phillip & Michelle,,Lake View,41.93477,-87.65038,Entire home/apt,97,1,24,2019-11-01,0.87,2,0
29606788,City View Room,185387095,Heidi,,Armour Square,41.85164,-87.63894,Private room,49,1,35,2020-03-15,1.53,4,355
29613518,Classic Chicago Bungalow Home in West Rogers Park,21425912,Suzanne,,West Ridge,41.99383,-87.69357,Private room,75,2,10,2019-10-13,0.36,2,324
29626597,Gold Coast 1 bedroom.  Walk to Everything!,37672483,Dan,,Near North Side,41.90214,-87.63145,Entire home/apt,149,1,30,2020-03-15,1.33,1,89
29630511,Bike the Lakefront from a Sleek Urban Retreat,222779466,Bronzeville Hospitality Group,,Grand Boulevard,41.81107,-87.61249,Entire home/apt,113,2,84,2021-01-02,3.19,1,310
29655041,Top-Notch Top-Floor Bucktown 2 Bedroom,44265896,Rachel,,West Town,41.91249,-87.6862,Entire home/apt,92,1,87,2021-02-03,3.14,3,322
29658061,"Humboldt Park Cozy, Clean  Basement apartment",29228873,Sylvia,,Humboldt Park,41.9132,-87.71336,Entire home/apt,115,1,19,2020-02-16,0.69,1,0
29658545,Pierce Place,53624888,Jacqueline,,West Town,41.91078,-87.67059,Entire home/apt,75,1,70,2021-02-15,2.53,1,142
29662041,On the Boulevard in Logan Square,223258166,Paul,,Logan Square,41.9279,-87.70037,Entire home/apt,85,2,83,2021-01-18,3.15,1,238
29662221,Cozy Bedroom  near Medical District FB1,18714715,Aiste,,Near West Side,41.88132,-87.68783,Private room,32,32,9,2020-12-19,0.35,9,325
29680219,"Single Bed, TV, WiFi, Hot Tub, Laundry, WorkTable",74134350,Muzzammil,,West Ridge,41.99598,-87.70715,Private room,25,30,1,2018-12-27,0.04,1,364
29681443,Linda’s Old Town Oasis,18266053,Linda,,Lincoln Park,41.91748,-87.63924,Entire home/apt,159,2,12,2020-10-20,0.56,3,360
29682272,Jaunt｜Outstanding 3 Story DePaul Apt｜Cozy Patio,223387442,Matthew,,Lincoln Park,41.92245,-87.65439,Entire home/apt,149,30,76,2020-03-01,2.75,1,0
29685513,Spacious Apartment,223413595,Tajudeena,,Greater Grand Crossing,41.76272,-87.63159,Entire home/apt,136,5,24,2020-02-23,0.87,1,365
29686993,Cute Apartment in East Chicago,78843359,Zuly,,South Chicago,41.73806,-87.55158,Entire home/apt,59,3,39,2020-12-24,1.41,2,364
29702099,Classic Chicago Bungalow in West Rogers Park,21425912,Suzanne,,West Ridge,41.99193,-87.69393,Private room,55,1,6,2019-03-31,0.22,2,365
29704782,"Cozy, Modern Apartment near Transit",2069798,Afsha,,Irving Park,41.95842,-87.71229,Entire home/apt,86,1,67,2021-02-08,2.40,6,66
29704960,DaQuietPLACEtoRELAX/5bdrm/15Min Downtown/8mMidway.,223534020,Fortino,,Brighton Park,41.8098,-87.71201,Entire home/apt,199,2,39,2020-10-25,1.41,5,355
29705065,"Super clean, outside entry, & pet-positive!",71020808,Betsy,,Irving Park,41.94795,-87.71882,Entire home/apt,70,2,36,2021-01-19,1.50,1,77
29706400,Sky Home near Navy Pier & the Mag Mile 2BR/2BA,24388042,DeLuxe,,Near North Side,41.89299,-87.61837,Entire home/apt,299,30,2,2020-01-01,0.09,5,349
29707921,A Northside Home Near Wrigley & CTA (Sleeps 21),17035591,Joshua,,Uptown,41.96247,-87.66886,Entire home/apt,232,1,13,2020-03-15,0.52,5,0
29742620,Heart of Downtown Chicago Michigan Avenue,70572518,Chuma,,Near North Side,41.89211,-87.6206,Entire home/apt,105,1,12,2019-11-26,0.64,1,0
29757889,Humble Abode,96225987,Marc,,Greater Grand Crossing,41.76601,-87.62981,Shared room,80,32,1,2019-07-18,0.05,2,358
29761602,Univ of Chicago 3 bedroom cozy modern Greystone,44678013,Robin,,Woodlawn,41.77448,-87.60114,Entire home/apt,299,2,27,2020-10-12,1.03,1,361
29775439,Lakeview Luxury Condo,128167149,,,Lake View,41.94938,-87.6684,Entire home/apt,200,7,32,2020-12-28,1.16,1,170
29784793,Remodel Clean One Bedroom w/Parking & Laundry,224089876,Dominik,,Belmont Cragin,41.9368,-87.78584,Entire home/apt,59,31,3,2020-11-30,0.15,2,364
29794929,Vintage-Chic 3 Bedroom Condo in West Town,171844205,Erin,,West Town,41.90472,-87.69169,Entire home/apt,120,2,0,,,1,0
29800563,Ukrainian Village Garden Retreat,6928729,Marc,,West Town,41.89925,-87.68333,Entire home/apt,94,2,42,2021-02-15,4.77,1,127
29817677,NEAR RIVER SLEEK NEW 1BR + BALCONY IN RIVER NORTH!,63313003,K,,Near North Side,41.88908,-87.63476,Entire home/apt,100,14,6,2019-09-20,0.25,30,351
29818213,River North next to Michigan Ave: 1Br + Balcony!,63313003,K,,Near North Side,41.89738,-87.6315,Entire home/apt,102,30,1,2019-09-08,0.06,30,365
29819119,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.8923,-87.62734,Hotel room,74,3,50,2021-02-17,1.90,25,307
29819757,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.8923,-87.62734,Hotel room,74,3,607,2021-02-16,22.02,25,307
29834590,Spacious One Bedroom Apartment - Great location,224413718,Nina,,Lake View,41.94513,-87.64676,Entire home/apt,100,1,32,2020-02-16,1.16,1,0
